CAFA_Id,Uniprot_Id
T96060018365,TSHB_HUMAN
T96060018366,TSHR_HUMAN
T96060018367,TSKS_HUMAN
T96060018368,TSK_HUMAN
T96060018369,TSLP_HUMAN
T96060018370,TSN10_HUMAN
T96060018371,TSN11_HUMAN
T96060018372,TSN12_HUMAN
T96060018373,TSN13_HUMAN
T96060018374,TSN14_HUMAN
T96060018375,TSN15_HUMAN
T96060018376,TSN16_HUMAN
T96060018377,TSN17_HUMAN
T96060018378,TSN18_HUMAN
T96060018379,TSN19_HUMAN
T96060018380,TSN1_HUMAN
T96060018381,TSN2_HUMAN
T96060018382,TSN31_HUMAN
T96060018383,TSN32_HUMAN
T96060018384,TSN33_HUMAN
T96060018385,TSN3_HUMAN
T96060018386,TSN4_HUMAN
T96060018387,TSN5_HUMAN
T96060018388,TSN6_HUMAN
T96060018389,TSN7_HUMAN
T96060018390,TSN8_HUMAN
T96060018391,TSN9_HUMAN
T96060018392,TSNA1_HUMAN
T96060018393,TSNAX_HUMAN
T96060018394,TSN_HUMAN
T96060018395,TSP1_HUMAN
T96060018396,TSP2_HUMAN
T96060018397,TSP3_HUMAN
T96060018398,TSP4_HUMAN
T96060018399,TSP50_HUMAN
T96060018400,TSPO2_HUMAN
T96060018401,TSPOB_HUMAN
T96060018402,TSPO_HUMAN
T96060018403,TSPY1_HUMAN
T96060018404,TSPY2_HUMAN
T96060018405,TSPY3_HUMAN
T96060018406,TSPY4_HUMAN
T96060018407,TSPY8_HUMAN
T96060018408,TSPYA_HUMAN
T96060018409,TSR1_HUMAN
T96060018410,TSR2_HUMAN
T96060018411,TSR3_HUMAN
T96060018412,TSSC4_HUMAN
T96060018413,TSSK1_HUMAN
T96060018414,TSSK2_HUMAN
T96060018415,TSSK3_HUMAN
T96060018416,TSSK4_HUMAN
T96060018417,TSSK6_HUMAN
T96060018418,TSSP_HUMAN
T96060018419,TSTD1_HUMAN
T96060018420,TSTD2_HUMAN
T96060018421,TSTD3_HUMAN
T96060018422,TSY26_HUMAN
T96060018423,TSYL1_HUMAN
T96060018424,TSYL2_HUMAN
T96060018425,TSYL4_HUMAN
T96060018426,TSYL5_HUMAN
T96060018427,TSYL6_HUMAN
T96060018428,TT21A_HUMAN
T96060018429,TT21B_HUMAN
T96060018430,TT23L_HUMAN
T96060018431,TT30A_HUMAN
T96060018432,TT30B_HUMAN
T96060018433,TT39A_HUMAN
T96060018434,TT39B_HUMAN
T96060018435,TT39C_HUMAN
T96060018436,TTBK1_HUMAN
T96060018437,TTBK2_HUMAN
T96060018438,TTC12_HUMAN
T96060018439,TTC13_HUMAN
T96060018440,TTC14_HUMAN
T96060018441,TTC16_HUMAN
T96060018442,TTC17_HUMAN
T96060018443,TTC19_HUMAN
T96060018444,TTC1_HUMAN
T96060018445,TTC22_HUMAN
T96060018446,TTC23_HUMAN
T96060018447,TTC24_HUMAN
T96060018448,TTC25_HUMAN
T96060018449,TTC27_HUMAN
T96060018450,TTC28_HUMAN
T96060018451,TTC29_HUMAN
T96060018452,TTC31_HUMAN
T96060018453,TTC32_HUMAN
T96060018454,TTC33_HUMAN
T96060018455,TTC34_HUMAN
T96060018456,TTC36_HUMAN
T96060018457,TTC37_HUMAN
T96060018458,TTC38_HUMAN
T96060018459,TTC3_HUMAN
T96060018460,TTC41_HUMAN
T96060018461,TTC4_HUMAN
T96060018462,TTC5_HUMAN
T96060018463,TTC6_HUMAN
T96060018464,TTC7A_HUMAN
T96060018465,TTC7B_HUMAN
T96060018466,TTC8_HUMAN
T96060018467,TTC9A_HUMAN
T96060018468,TTC9B_HUMAN
T96060018469,TTC9C_HUMAN
T96060018470,TTF1_HUMAN
T96060018471,TTF2_HUMAN
T96060018472,TTHY_HUMAN
T96060018473,TTI1_HUMAN
T96060018474,TTI2_HUMAN
T96060018475,TTK_HUMAN
T96060018476,TTL10_HUMAN
T96060018477,TTL11_HUMAN
T96060018478,TTL12_HUMAN
T96060018479,TTL13_HUMAN
T96060018480,TTLL1_HUMAN
T96060018481,TTLL2_HUMAN
T96060018482,TTLL3_HUMAN
T96060018483,TTLL4_HUMAN
T96060018484,TTLL5_HUMAN
T96060018485,TTLL6_HUMAN
T96060018486,TTLL7_HUMAN
T96060018487,TTLL8_HUMAN
T96060018488,TTLL9_HUMAN
T96060018489,TTL_HUMAN
T96060018490,TTMP_HUMAN
T96060018491,TTPAL_HUMAN
T96060018492,TTPA_HUMAN
T96060018493,TTP_HUMAN
T96060018494,TTY10_HUMAN
T96060018495,TTY12_HUMAN
T96060018496,TTY13_HUMAN
T96060018497,TTYH1_HUMAN
T96060018498,TTYH2_HUMAN
T96060018499,TTYH3_HUMAN
T96060018500,TUB_HUMAN
T96060018501,TUFT1_HUMAN
T96060018502,TUFT_HUMAN
T96060018503,TULP1_HUMAN
T96060018504,TULP2_HUMAN
T96060018505,TULP3_HUMAN
T96060018506,TULP4_HUMAN
T96060018507,TUSC1_HUMAN
T96060018508,TUSC2_HUMAN
T96060018509,TUSC3_HUMAN
T96060018510,TUT4_HUMAN
T96060018511,TUT7_HUMAN
T96060018512,TUTLA_HUMAN
T96060018513,TUTLB_HUMAN
T96060018514,TV23A_HUMAN
T96060018515,TV23B_HUMAN
T96060018516,TV23C_HUMAN
T96060018517,TV381_HUMAN
T96060018518,TV382_HUMAN
T96060018519,TVA10_HUMAN
T96060018520,TVA11_HUMAN
T96060018521,TVA12_HUMAN
T96060018522,TVA14_HUMAN
T96060018523,TVA16_HUMAN
T96060018524,TVA17_HUMAN
T96060018525,TVA18_HUMAN
T96060018526,TVA19_HUMAN
T96060018527,TVA20_HUMAN
T96060018528,TVA21_HUMAN
T96060018529,TVA22_HUMAN
T96060018530,TVA23_HUMAN
T96060018531,TVA24_HUMAN
T96060018532,TVA25_HUMAN
T96060018533,TVA27_HUMAN
T96060018534,TVA29_HUMAN
T96060018535,TVA2_HUMAN
T96060018536,TVA30_HUMAN
T96060018537,TVA34_HUMAN
T96060018538,TVA35_HUMAN
T96060018539,TVA36_HUMAN
T96060018540,TVA39_HUMAN
T96060018541,TVA3_HUMAN
T96060018542,TVA40_HUMAN
T96060018543,TVA41_HUMAN
T96060018544,TVA4_HUMAN
T96060018545,TVA5_HUMAN
T96060018546,TVA6_HUMAN
T96060018547,TVA7_HUMAN
T96060018548,TVA81_HUMAN
T96060018549,TVA82_HUMAN
T96060018550,TVA83_HUMAN
T96060018551,TVA84_HUMAN
T96060018552,TVA86_HUMAN
T96060018553,TVA91_HUMAN
T96060018554,TVA92_HUMAN
T96060018555,TVAL1_HUMAN
T96060018556,TVAL2_HUMAN
T96060018557,TVAL3_HUMAN
T96060018558,TVAM1_HUMAN
T96060018559,TVAM2_HUMAN
T96060018560,TVAZ1_HUMAN
T96060018561,TVAZ2_HUMAN
T96060018562,TVB13_HUMAN
T96060018563,TVB14_HUMAN
T96060018564,TVB16_HUMAN
T96060018565,TVB18_HUMAN
T96060018566,TVB19_HUMAN
T96060018567,TVB27_HUMAN
T96060018568,TVB28_HUMAN
T96060018569,TVB29_HUMAN
T96060018570,TVB2_HUMAN
T96060018571,TVB30_HUMAN
T96060018572,TVB31_HUMAN
T96060018573,TVB41_HUMAN
T96060018574,TVB42_HUMAN
T96060018575,TVB43_HUMAN
T96060018576,TVB51_HUMAN
T96060018577,TVB54_HUMAN
T96060018578,TVB55_HUMAN
T96060018579,TVB56_HUMAN
T96060018580,TVB58_HUMAN
T96060018581,TVB61_HUMAN
T96060018582,TVB62_HUMAN
T96060018583,TVB63_HUMAN
T96060018584,TVB64_HUMAN
T96060018585,TVB65_HUMAN
T96060018586,TVB66_HUMAN
T96060018587,TVB68_HUMAN
T96060018588,TVB69_HUMAN
T96060018589,TVB72_HUMAN
T96060018590,TVB74_HUMAN
T96060018591,TVB76_HUMAN
T96060018592,TVB77_HUMAN
T96060018593,TVB78_HUMAN
T96060018594,TVB79_HUMAN
T96060018595,TVB9_HUMAN
T96060018596,TVBJ1_HUMAN
T96060018597,TVBJ2_HUMAN
T96060018598,TVBJ3_HUMAN
T96060018599,TVBK1_HUMAN
T96060018600,TVBK2_HUMAN
T96060018601,TVBK3_HUMAN
T96060018602,TVBL3_HUMAN
T96060018603,TVBL4_HUMAN
T96060018604,TVBL5_HUMAN
T96060018605,TVBT1_HUMAN
T96060018606,TVBX1_HUMAN
T96060018607,TVBY1_HUMAN
T96060018608,TWF1_HUMAN
T96060018609,TWF2_HUMAN
T96060018610,TWSG1_HUMAN
T96060018611,TWST1_HUMAN
T96060018612,TWST2_HUMAN
T96060018613,TX101_HUMAN
T96060018614,TX13A_HUMAN
T96060018615,TX13B_HUMAN
T96060018616,TX13C_HUMAN
T96060018617,TX13D_HUMAN
T96060018618,TX1B3_HUMAN
T96060018619,TX261_HUMAN
T96060018620,TX264_HUMAN
T96060018621,TXD11_HUMAN
T96060018622,TXD12_HUMAN
T96060018623,TXD15_HUMAN
T96060018624,TXD16_HUMAN
T96060018625,TXD17_HUMAN
T96060018626,TXIP1_HUMAN
T96060018627,TXK_HUMAN
T96060018628,TXLNA_HUMAN
T96060018629,TXLNB_HUMAN
T96060018630,TXLNG_HUMAN
T96060018631,TXN4A_HUMAN
T96060018632,TXN4B_HUMAN
T96060018633,TXND2_HUMAN
T96060018634,TXND3_HUMAN
T96060018635,TXND5_HUMAN
T96060018636,TXND6_HUMAN
T96060018637,TXND8_HUMAN
T96060018638,TXND9_HUMAN
T96060018639,TXNG2_HUMAN
T96060018640,TXNIP_HUMAN
T96060018641,TXNL1_HUMAN
T96060018642,TXTP_HUMAN
T96060018643,TY3H_HUMAN
T96060018644,TYB10_HUMAN
T96060018645,TYB4Y_HUMAN
T96060018646,TYB4_HUMAN
T96060018647,TYDP1_HUMAN
T96060018648,TYDP2_HUMAN
T96060018649,TYK2_HUMAN
T96060018650,TYMOS_HUMAN
T96060018651,TYOBP_HUMAN
T96060018652,TYPH_HUMAN
T96060018653,TYRO3_HUMAN
T96060018654,TYRO_HUMAN
T96060018655,TYRP1_HUMAN
T96060018656,TYRP2_HUMAN
T96060018657,TYSD1_HUMAN
T96060018658,TYSY_HUMAN
T96060018659,TYW1B_HUMAN
T96060018660,TYW1_HUMAN
T96060018661,TYW2_HUMAN
T96060018662,TYW3_HUMAN
T96060018663,TYW4_HUMAN
T96060018664,TYW5_HUMAN
T96060018665,TYY1_HUMAN
T96060018666,TYY2_HUMAN
T96060018667,TZAP_HUMAN
T96060018668,U119A_HUMAN
T96060018669,U119B_HUMAN
T96060018670,U17L1_HUMAN
T96060018671,U17L2_HUMAN
T96060018672,U17L3_HUMAN
T96060018673,U17L4_HUMAN
T96060018674,U17L5_HUMAN
T96060018675,U17L6_HUMAN
T96060018676,U17L7_HUMAN
T96060018677,U17L8_HUMAN
T96060018678,U17LA_HUMAN
T96060018679,U17LB_HUMAN
T96060018680,U17LD_HUMAN
T96060018681,U17LF_HUMAN
T96060018682,U17LH_HUMAN
T96060018683,U17LI_HUMAN
T96060018684,U17LJ_HUMAN
T96060018685,U17LK_HUMAN
T96060018686,U17LL_HUMAN
T96060018687,U17LM_HUMAN
T96060018688,U17LN_HUMAN
T96060018689,U17LO_HUMAN
T96060018690,U1SBP_HUMAN
T96060018691,U2AF1_HUMAN
T96060018692,U2AF2_HUMAN
T96060018693,U2AF4_HUMAN
T96060018694,U2AF5_HUMAN
T96060018695,U2AFL_HUMAN
T96060018696,U2AFM_HUMAN
T96060018697,U2D2L_HUMAN
T96060018698,U2Q2L_HUMAN
T96060018699,U2QL1_HUMAN
T96060018700,U3IP2_HUMAN
T96060018701,U520_HUMAN
T96060018702,U5S1_HUMAN
T96060018703,U633A_HUMAN
T96060018704,U633B_HUMAN
T96060018705,U633C_HUMAN
T96060018706,U730_HUMAN
T96060018707,UACA_HUMAN
T96060018708,UAP1L_HUMAN
T96060018709,UAP1_HUMAN
T96060018710,UB2D1_HUMAN
T96060018711,UB2D2_HUMAN
T96060018712,UB2D3_HUMAN
T96060018713,UB2D4_HUMAN
T96060018714,UB2E1_HUMAN
T96060018715,UB2E2_HUMAN
T96060018716,UB2E3_HUMAN
T96060018717,UB2G1_HUMAN
T96060018718,UB2G2_HUMAN
T96060018719,UB2J1_HUMAN
T96060018720,UB2J2_HUMAN
T96060018721,UB2L3_HUMAN
T96060018722,UB2L5_HUMAN
T96060018723,UB2L6_HUMAN
T96060018724,UB2Q1_HUMAN
T96060018725,UB2Q2_HUMAN
T96060018726,UB2R1_HUMAN
T96060018727,UB2R2_HUMAN
T96060018728,UB2V1_HUMAN
T96060018729,UB2V2_HUMAN
T96060018730,UBA1L_HUMAN
T96060018731,UBA1_HUMAN
T96060018732,UBA3_HUMAN
T96060018733,UBA5_HUMAN
T96060018734,UBA6_HUMAN
T96060018735,UBA7_HUMAN
T96060018736,UBAC1_HUMAN
T96060018737,UBAC2_HUMAN
T96060018738,UBAD1_HUMAN
T96060018739,UBAD2_HUMAN
T96060018740,UBAP1_HUMAN
T96060018741,UBAP2_HUMAN
T96060018742,UBB_HUMAN
T96060018743,UBC12_HUMAN
T96060018744,UBC9_HUMAN
T96060018745,UBCP1_HUMAN
T96060018746,UBC_HUMAN
T96060018747,UBD_HUMAN
T96060018748,UBE2A_HUMAN
T96060018749,UBE2B_HUMAN
T96060018750,UBE2C_HUMAN
T96060018751,UBE2F_HUMAN
T96060018752,UBE2H_HUMAN
T96060018753,UBE2K_HUMAN
T96060018754,UBE2N_HUMAN
T96060018755,UBE2O_HUMAN
T96060018756,UBE2S_HUMAN
T96060018757,UBE2T_HUMAN
T96060018758,UBE2U_HUMAN
T96060018759,UBE2W_HUMAN
T96060018760,UBE2Z_HUMAN
T96060018761,UBE3A_HUMAN
T96060018762,UBE3B_HUMAN
T96060018763,UBE3C_HUMAN
T96060018764,UBE3D_HUMAN
T96060018765,UBE4A_HUMAN
T96060018766,UBE4B_HUMAN
T96060018767,UBF1_HUMAN
T96060018768,UBFD1_HUMAN
T96060018769,UBFL1_HUMAN
T96060018770,UBFL6_HUMAN
T96060018771,UBIA1_HUMAN
T96060018772,UBIML_HUMAN
T96060018773,UBIM_HUMAN
T96060018774,UBIP1_HUMAN
T96060018775,UBL3_HUMAN
T96060018776,UBL4A_HUMAN
T96060018777,UBL4B_HUMAN
T96060018778,UBL5_HUMAN
T96060018779,UBL7_HUMAN
T96060018780,UBN1_HUMAN
T96060018781,UBN2_HUMAN
T96060018782,UBP10_HUMAN
T96060018783,UBP11_HUMAN
T96060018784,UBP12_HUMAN
T96060018785,UBP13_HUMAN
T96060018786,UBP14_HUMAN
T96060018787,UBP15_HUMAN
T96060018788,UBP16_HUMAN
T96060018789,UBP18_HUMAN
T96060018790,UBP19_HUMAN
T96060018791,UBP1_HUMAN
T96060018792,UBP20_HUMAN
T96060018793,UBP21_HUMAN
T96060018794,UBP22_HUMAN
T96060018795,UBP24_HUMAN
T96060018796,UBP25_HUMAN
T96060018797,UBP26_HUMAN
T96060018798,UBP27_HUMAN
T96060018799,UBP28_HUMAN
T96060018800,UBP29_HUMAN
T96060018801,UBP2L_HUMAN
T96060018802,UBP2_HUMAN
T96060018803,UBP30_HUMAN
T96060018804,UBP31_HUMAN
T96060018805,UBP32_HUMAN
T96060018806,UBP33_HUMAN
T96060018807,UBP34_HUMAN
T96060018808,UBP35_HUMAN
T96060018809,UBP36_HUMAN
T96060018810,UBP37_HUMAN
T96060018811,UBP38_HUMAN
T96060018812,UBP3_HUMAN
T96060018813,UBP40_HUMAN
T96060018814,UBP41_HUMAN
T96060018815,UBP42_HUMAN
T96060018816,UBP43_HUMAN
T96060018817,UBP44_HUMAN
T96060018818,UBP45_HUMAN
T96060018819,UBP46_HUMAN
T96060018820,UBP47_HUMAN
T96060018821,UBP48_HUMAN
T96060018822,UBP49_HUMAN
T96060018823,UBP4_HUMAN
T96060018824,UBP50_HUMAN
T96060018825,UBP51_HUMAN
T96060018826,UBP53_HUMAN
T96060018827,UBP54_HUMAN
T96060018828,UBP5_HUMAN
T96060018829,UBP6_HUMAN
T96060018830,UBP7_HUMAN
T96060018831,UBP8_HUMAN
T96060018832,UBQL1_HUMAN
T96060018833,UBQL2_HUMAN
T96060018834,UBQL3_HUMAN
T96060018835,UBQL4_HUMAN
T96060018836,UBQLN_HUMAN
T96060018837,UBR1_HUMAN
T96060018838,UBR2_HUMAN
T96060018839,UBR3_HUMAN
T96060018840,UBR4_HUMAN
T96060018841,UBR5_HUMAN
T96060018842,UBR7_HUMAN
T96060018843,UBS3A_HUMAN
T96060018844,UBS3B_HUMAN
T96060018845,UBTD1_HUMAN
T96060018846,UBTD2_HUMAN
T96060018847,UBX10_HUMAN
T96060018848,UBX11_HUMAN
T96060018849,UBX2A_HUMAN
T96060018850,UBX2B_HUMAN
T96060018851,UBXN1_HUMAN
T96060018852,UBXN4_HUMAN
T96060018853,UBXN6_HUMAN
T96060018854,UBXN7_HUMAN
T96060018855,UBXN8_HUMAN
T96060018856,UCHL1_HUMAN
T96060018857,UCHL3_HUMAN
T96060018858,UCHL5_HUMAN
T96060018859,UCK1_HUMAN
T96060018860,UCK2_HUMAN
T96060018861,UCKL1_HUMAN
T96060018862,UCMA_HUMAN
T96060018863,UCN1_HUMAN
T96060018864,UCN2_HUMAN
T96060018865,UCN3_HUMAN
T96060018866,UCP1_HUMAN
T96060018867,UCP2_HUMAN
T96060018868,UCP3_HUMAN
T96060018869,UCP4_HUMAN
T96060018870,UCP5_HUMAN
T96060018871,UCRIL_HUMAN
T96060018872,UCRI_HUMAN
T96060018873,UD110_HUMAN
T96060018874,UD11_HUMAN
T96060018875,UD13_HUMAN
T96060018876,UD14_HUMAN
T96060018877,UD15_HUMAN
T96060018878,UD16_HUMAN
T96060018879,UD17_HUMAN
T96060018880,UD18_HUMAN
T96060018881,UD19_HUMAN
T96060018882,UD2A1_HUMAN
T96060018883,UD2A3_HUMAN
T96060018884,UD2B4_HUMAN
T96060018885,UD2B7_HUMAN
T96060018886,UD3A1_HUMAN
T96060018887,UD3A2_HUMAN
T96060018888,UDB10_HUMAN
T96060018889,UDB11_HUMAN
T96060018890,UDB15_HUMAN
T96060018891,UDB17_HUMAN
T96060018892,UDB28_HUMAN
T96060018893,UE2NL_HUMAN
T96060018894,UEVLD_HUMAN
T96060018895,UFC1_HUMAN
T96060018896,UFD1_HUMAN
T96060018897,UFL1_HUMAN
T96060018898,UFM1_HUMAN
T96060018899,UFO_HUMAN
T96060018900,UFSP1_HUMAN
T96060018901,UFSP2_HUMAN
T96060018902,UGDH_HUMAN
T96060018903,UGGG1_HUMAN
T96060018904,UGGG2_HUMAN
T96060018905,UGPA_HUMAN
T96060018906,UH1BL_HUMAN
T96060018907,UHMK1_HUMAN
T96060018908,UHRF1_HUMAN
T96060018909,UHRF2_HUMAN
T96060018910,UIF_HUMAN
T96060018911,UIMC1_HUMAN
T96060018912,UL17C_HUMAN
T96060018913,ULA1_HUMAN
T96060018914,ULBP1_HUMAN
T96060018915,ULBP2_HUMAN
T96060018916,ULBP3_HUMAN
T96060018917,ULBP5_HUMAN
T96060018918,ULBP6_HUMAN
T96060018919,ULK1_HUMAN
T96060018920,ULK2_HUMAN
T96060018921,ULK3_HUMAN
T96060018922,ULK4_HUMAN
T96060018923,UMAD1_HUMAN
T96060018924,UMAS1_HUMAN
T96060018925,UMPS_HUMAN
T96060018926,UN13A_HUMAN
T96060018927,UN13B_HUMAN
T96060018928,UN13C_HUMAN
T96060018929,UN13D_HUMAN
T96060018930,UN45A_HUMAN
T96060018931,UN45B_HUMAN
T96060018932,UN5CL_HUMAN
T96060018933,UN93A_HUMAN
T96060018934,UN93B_HUMAN
T96060018935,UNC4_HUMAN
T96060018936,UNC50_HUMAN
T96060018937,UNC5A_HUMAN
T96060018938,UNC5B_HUMAN
T96060018939,UNC5C_HUMAN
T96060018940,UNC5D_HUMAN
T96060018941,UNC79_HUMAN
T96060018942,UNC80_HUMAN
T96060018943,UNG_HUMAN
T96060018944,UNKL_HUMAN
T96060018945,UNK_HUMAN
T96060018946,UPAR_HUMAN
T96060018947,UPK1A_HUMAN
T96060018948,UPK1B_HUMAN
T96060018949,UPK2_HUMAN
T96060018950,UPK3A_HUMAN
T96060018951,UPK3B_HUMAN
T96060018952,UPK3L_HUMAN
T96060018953,UPKL2_HUMAN
T96060018954,UPP1_HUMAN
T96060018955,UPP2_HUMAN
T96060018956,UPP_HUMAN
T96060018957,UQCC1_HUMAN
T96060018958,UQCC2_HUMAN
T96060018959,UQCC3_HUMAN
T96060018960,UR2R_HUMAN
T96060018961,URAD_HUMAN
T96060018962,URAS1_HUMAN
T96060018963,URB2_HUMAN
T96060018964,URFB1_HUMAN
T96060018965,URGCP_HUMAN
T96060018966,URM1_HUMAN
T96060018967,UROK_HUMAN
T96060018968,UROL1_HUMAN
T96060018969,UROM_HUMAN
T96060018970,URP2_HUMAN
T96060018971,US6NL_HUMAN
T96060018972,USB1_HUMAN
T96060018973,USBP1_HUMAN
T96060018974,USE1_HUMAN
T96060018975,USF1_HUMAN
T96060018976,USF2_HUMAN
T96060018977,USF3_HUMAN
T96060018978,USH1C_HUMAN
T96060018979,USH1G_HUMAN
T96060018980,USH2A_HUMAN
T96060018981,USO1_HUMAN
T96060018982,USP9X_HUMAN
T96060018983,USP9Y_HUMAN
T96060018984,USPL1_HUMAN
T96060018985,UST_HUMAN
T96060018986,UT14A_HUMAN
T96060018987,UT14C_HUMAN
T96060018988,UT1_HUMAN
T96060018989,UT2_HUMAN
T96060018990,UTER_HUMAN
T96060018991,UTF1_HUMAN
T96060018992,UTP11_HUMAN
T96060018993,UTP15_HUMAN
T96060018994,UTP18_HUMAN
T96060018995,UTP20_HUMAN
T96060018996,UTP23_HUMAN
T96060018997,UTP4_HUMAN
T96060018998,UTP6_HUMAN
T96060018999,UTRO_HUMAN
T96060019000,UTS2B_HUMAN
T96060019001,UTS2_HUMAN
T96060019002,UTY_HUMAN
T96060019003,UVRAG_HUMAN
T96060019004,UVSSA_HUMAN
T96060019005,UXS1_HUMAN
T96060019006,UXT_HUMAN
T96060019007,V1AR_HUMAN
T96060019008,V1BR_HUMAN
T96060019009,V2R_HUMAN
T96060019010,VA0D1_HUMAN
T96060019011,VA0D2_HUMAN
T96060019012,VA0E1_HUMAN
T96060019013,VA0E2_HUMAN
T96060019014,VAC14_HUMAN
T96060019015,VACHT_HUMAN
T96060019016,VAFNB_HUMAN
T96060019017,VAMP1_HUMAN
T96060019018,VAMP2_HUMAN
T96060019019,VAMP3_HUMAN
T96060019020,VAMP4_HUMAN
T96060019021,VAMP5_HUMAN
T96060019022,VAMP7_HUMAN
T96060019023,VAMP8_HUMAN
T96060019024,VANG1_HUMAN
T96060019025,VANG2_HUMAN
T96060019026,VAPA_HUMAN
T96060019027,VAPB_HUMAN
T96060019028,VAS1L_HUMAN
T96060019029,VAS1_HUMAN
T96060019030,VASH1_HUMAN
T96060019031,VASH2_HUMAN
T96060019032,VASN_HUMAN
T96060019033,VASP_HUMAN
T96060019034,VAT1L_HUMAN
T96060019035,VAT1_HUMAN
T96060019036,VATA_HUMAN
T96060019037,VATB1_HUMAN
T96060019038,VATB2_HUMAN
T96060019039,VATC1_HUMAN
T96060019040,VATC2_HUMAN
T96060019041,VATD_HUMAN
T96060019042,VATE1_HUMAN
T96060019043,VATE2_HUMAN
T96060019044,VATF_HUMAN
T96060019045,VATG1_HUMAN
T96060019046,VATG2_HUMAN
T96060019047,VATG3_HUMAN
T96060019048,VATH_HUMAN
T96060019049,VATL_HUMAN
T96060019050,VATO_HUMAN
T96060019051,VAV2_HUMAN
T96060019052,VAV3_HUMAN
T96060019053,VAV_HUMAN
T96060019054,VAX1_HUMAN
T96060019055,VAX2_HUMAN
T96060019056,VBPC1_HUMAN
T96060019057,VCAM1_HUMAN
T96060019058,VCIP1_HUMAN
T96060019059,VCX1_HUMAN
T96060019060,VCX2_HUMAN
T96060019061,VCX3B_HUMAN
T96060019062,VCX3_HUMAN
T96060019063,VCY1_HUMAN
T96060019064,VCY2_HUMAN
T96060019065,VDAC1_HUMAN
T96060019066,VDAC2_HUMAN
T96060019067,VDAC3_HUMAN
T96060019068,VDR_HUMAN
T96060019069,VEGFA_HUMAN
T96060019070,VEGFB_HUMAN
T96060019071,VEGFC_HUMAN
T96060019072,VEGFD_HUMAN
T96060019073,VENTX_HUMAN
T96060019074,VEXIN_HUMAN
T96060019075,VEZA_HUMAN
T96060019076,VEZF1_HUMAN
T96060019077,VGFR1_HUMAN
T96060019078,VGFR2_HUMAN
T96060019079,VGFR3_HUMAN
T96060019080,VGF_HUMAN
T96060019081,VGLL1_HUMAN
T96060019082,VGLL2_HUMAN
T96060019083,VGLL3_HUMAN
T96060019084,VGLL4_HUMAN
T96060019085,VGLU1_HUMAN
T96060019086,VGLU2_HUMAN
T96060019087,VGLU3_HUMAN
T96060019088,VHLL_HUMAN
T96060019089,VHL_HUMAN
T96060019090,VIAAT_HUMAN
T96060019091,VIGLN_HUMAN
T96060019092,VILI_HUMAN
T96060019093,VILL_HUMAN
T96060019094,VIME_HUMAN
T96060019095,VINC_HUMAN
T96060019096,VINEX_HUMAN
T96060019097,VIP1_HUMAN
T96060019098,VIP2_HUMAN
T96060019099,VIPR1_HUMAN
T96060019100,VIPR2_HUMAN
T96060019101,VIP_HUMAN
T96060019102,VIR_HUMAN
T96060019103,VISL1_HUMAN
T96060019104,VISTA_HUMAN
T96060019105,VITRN_HUMAN
T96060019106,VKGC_HUMAN
T96060019107,VKOR1_HUMAN
T96060019108,VKORL_HUMAN
T96060019109,VLDLR_HUMAN
T96060019110,VMA21_HUMAN
T96060019111,VMA5A_HUMAN
T96060019112,VMAC_HUMAN
T96060019113,VMAT1_HUMAN
T96060019114,VMAT2_HUMAN
T96060019115,VMO1_HUMAN
T96060019116,VMP1_HUMAN
T96060019117,VN1R1_HUMAN
T96060019118,VN1R2_HUMAN
T96060019119,VN1R3_HUMAN
T96060019120,VN1R4_HUMAN
T96060019121,VN1R5_HUMAN
T96060019122,VNN1_HUMAN
T96060019123,VNN2_HUMAN
T96060019124,VNN3_HUMAN
T96060019125,VNRL4_HUMAN
T96060019126,VOPP1_HUMAN
T96060019127,VP113_HUMAN
T96060019128,VP13A_HUMAN
T96060019129,VP13B_HUMAN
T96060019130,VP13C_HUMAN
T96060019131,VP13D_HUMAN
T96060019132,VP26A_HUMAN
T96060019133,VP26B_HUMAN
T96060019134,VP26C_HUMAN
T96060019135,VP33A_HUMAN
T96060019136,VP33B_HUMAN
T96060019137,VP35L_HUMAN
T96060019138,VP37A_HUMAN
T96060019139,VP37B_HUMAN
T96060019140,VP37C_HUMAN
T96060019141,VP37D_HUMAN
T96060019142,VP9D1_HUMAN
T96060019143,VPK04_HUMAN
T96060019144,VPK10_HUMAN
T96060019145,VPK18_HUMAN
T96060019146,VPK19_HUMAN
T96060019147,VPK21_HUMAN
T96060019148,VPK24_HUMAN
T96060019149,VPK25_HUMAN
T96060019150,VPK6_HUMAN
T96060019151,VPK7_HUMAN
T96060019152,VPK8_HUMAN
T96060019153,VPK9_HUMAN
T96060019154,VPP1_HUMAN
T96060019155,VPP2_HUMAN
T96060019156,VPP3_HUMAN
T96060019157,VPP4_HUMAN
T96060019158,VPRE3_HUMAN
T96060019159,VPREB_HUMAN
T96060019160,VPS11_HUMAN
T96060019161,VPS16_HUMAN
T96060019162,VPS18_HUMAN
T96060019163,VPS25_HUMAN
T96060019164,VPS28_HUMAN
T96060019165,VPS29_HUMAN
T96060019166,VPS35_HUMAN
T96060019167,VPS36_HUMAN
T96060019168,VPS39_HUMAN
T96060019169,VPS41_HUMAN
T96060019170,VPS45_HUMAN
T96060019171,VPS4A_HUMAN
T96060019172,VPS4B_HUMAN
T96060019173,VPS50_HUMAN
T96060019174,VPS51_HUMAN
